Question ID (machine readable),Response ID (machine readable),Response value,Answer requirement,Human-friendly question label
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Diagnostik)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dibagikan"
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Penggunaan dan penanganan data (Diagnostik)/Apakah data ini diproses secara sementara?
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Diagnostik)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengguna dapat memilih data ini untuk dikumpulkan atau tidak"
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Diagnostik)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengumpulan data diperlukan (pengguna tidak dapat menonaktifkan pengumpulan data ini)"
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_PERFORMANCE_DIAGNOSTICS:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Diagnostik)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dikumpulkan"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dibagikan"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Apakah data ini diproses secara sementara?
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengguna dapat memilih data ini untuk dikumpulkan atau tidak"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengumpulan data diperlukan (pengguna tidak dapat menonaktifkan pengumpulan data ini)"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_OTHER_PERFORMANCE:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Data lainnya terkait performa aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,true,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (File dan dokumen)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dikumpulkan"
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (File dan dokumen)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dibagikan"
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:PSL_DATA_USAGE_EPHEMERAL,,true,MAYBE_REQUIRED,Penggunaan dan penanganan data (File dan dokumen)/Apakah data ini diproses secara sementara?
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Penggunaan dan penanganan data (File dan dokumen)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengguna dapat memilih data ini untuk dikumpulkan atau tidak"
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,true,SINGLE_CHOICE,"Penggunaan dan penanganan data (File dan dokumen)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengumpulan data diperlukan (pengguna tidak dapat menonaktifkan pengumpulan data ini)"
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,true,MULTIPLE_CHOICE,Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_FILES_AND_DOCS:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (File dan dokumen)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Interaksi aplikasi)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dikumpulkan"
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Interaksi aplikasi)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dibagikan"
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Penggunaan dan penanganan data (Interaksi aplikasi)/Apakah data ini diproses secara sementara?
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Interaksi aplikasi)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengguna dapat memilih data ini untuk dikumpulkan atau tidak"
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Interaksi aplikasi)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengumpulan data diperlukan (pengguna tidak dapat menonaktifkan pengumpulan data ini)"
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_COLLECTION_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_COLLECTION_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_COLLECTION_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Komunikasi developer
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_FRAUD_PREVENTION_SECURITY,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pencegahan penipuan, keamanan, dan kepatuhan"
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_ADVERTISING,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Iklan atau pemasaran
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_PERSONALIZATION,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Personalisasi
PSL_DATA_USAGE_RESPONSES:PSL_USER_INTERACTION:DATA_USAGE_SHARING_PURPOSE,PSL_ACCOUNT_MANAGEMENT,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Interaksi aplikasi)/Mengapa data pengguna ini dibagikan? Pilih semua yang sesuai./Pengelolaan akun
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_COLLECTED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Histori penelusuran dalam aplikasi)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dikumpulkan"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:PSL_DATA_USAGE_COLLECTION_AND_SHARING,PSL_DATA_USAGE_ONLY_SHARED,,MULTIPLE_CHOICE,"Penggunaan dan penanganan data (Histori penelusuran dalam aplikasi)/Apakah data ini dikumpulkan, dibagikan, atau keduanya?/Dibagikan"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:PSL_DATA_USAGE_EPHEMERAL,,,MAYBE_REQUIRED,Penggunaan dan penanganan data (Histori penelusuran dalam aplikasi)/Apakah data ini diproses secara sementara?
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_OPTIONAL,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Histori penelusuran dalam aplikasi)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengguna dapat memilih data ini untuk dikumpulkan atau tidak"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_USER_CONTROL,PSL_DATA_USAGE_USER_CONTROL_REQUIRED,,SINGLE_CHOICE,"Penggunaan dan penanganan data (Histori penelusuran dalam aplikasi)/Apakah data ini diperlukan untuk aplikasi, atau dapatkah pengguna memilih data tersebut untuk dikumpulkan atau tidak?/Pengumpulan data diperlukan (pengguna tidak dapat menonaktifkan pengumpulan data ini)"
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_APP_FUNCTIONALITY,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penelusuran dalam aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Fungsi aplikasi
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_ANALYTICS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penelusuran dalam aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Analytics
PSL_DATA_USAGE_RESPONSES:PSL_IN_APP_SEARCH_HISTORY:DATA_USAGE_COLLECTION_PURPOSE,PSL_DEVELOPER_COMMUNICATIONS,,MULTIPLE_CHOICE,Penggunaan dan penanganan data (Histori penelusuran dalam aplikasi)/Mengapa data pengguna ini dikumpulkan? Pilih semua yang sesuai./Komunikasi developer
